id_transaccion,folio,codigo,monto,fecha,es_anomalia,es_alerta_operativa,es_senal_contexto,cluster_anomalia,senales_contexto,nivel_riesgo,score_riesgo,reglas_activadas,mensaje_alerta
152,146601,EFE,12062.0,2026-02-09,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=12062.00, z=2.05 (umbral ±2.0) para código 'EFE'","Alerta tx 152 (folio 146601, cód EFE, monto 12062.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=12062.00, z=2.05 (umbral ±2.0) para código 'EFE'"
278,258,PROPTI,-72.0,2021-03-07,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'KJG'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 278 (folio 258, cód PROPTI, monto -72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'KJG'"
809,129840,RENHAB,-4125.22,2025-07-18,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV' (monto alto)",ALTO,50,"monto_atipico: monto_abs=4125.22, z=2.43 (umbral ±2.0) para código 'RENHAB' | cancelacion_monto_alto: monto cancelado=4125.22","Alerta tx 809 (folio 129840, cód RENHAB, monto -4125.22): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA] — monto_atipico: monto_abs=4125.22, z=2.43 (umbral ±2.0) para código 'RENHAB'; cancelacion_monto_alto: monto cancelado=4125.22 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV' (monto alto)"
218,60798,EFE,9595.0,2023-06-02,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'MBJ', modificado por 'MCZ' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=9595.00,"Alerta tx 218 (folio 60798, cód EFE, monto 9595.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=9595.00 — | ctx: USUARIO_MODIFICACION: creado por 'MBJ', modificado por 'MCZ' (monto alto)"
89,104000,AJCUPN,-4250.0,2024-09-14,True,True,False,FUERA_DE_ESTANCIA | CANCELACION_SOSPECHOSA | CONTEXTO_RESERVACION,,CRITICO,80,"cargo_despues_checkout: fecha_cargo=2024-09-14, check-out=2024-09-12 | cancelacion_monto_alto: monto cancelado=4250.00 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 89 (folio 104000, cód AJCUPN, monto -4250.00): [FUERA_DE_ESTANCIA | CANCELACION_SOSPECHOSA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2024-09-14, check-out=2024-09-12; cancelacion_monto_alto: monto cancelado=4250.00; noches_inconsistentes: cargo=0, reserva=3.0"
88,110631,DEPHAB,19500.0,2024-12-13,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=19500.00, z=2.15 (umbral ±2.0) para código 'DEPHAB'","Alerta tx 88 (folio 110631, cód DEPHAB, monto 19500.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=19500.00, z=2.15 (umbral ±2.0) para código 'DEPHAB'"
850,66603,RENHAB,0.0,2023-07-28,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 850 (folio 66603, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
472,51241,PROPTI,79.2,2023-03-02,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",MEDIO,25,cancelacion_monto_alto: monto cancelado=79.20,"Alerta tx 472 (folio 51241, cód PROPTI, monto 79.20): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=79.20 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
503,352,CXC,2922.84,2021-03-07,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'KJG', modificado por 'FJL' (monto alto)",MEDIO,25,folio_alto_ratio_cancelaciones: 75% de movimientos cancelados,"Alerta tx 503 (folio 352, cód CXC, monto 2922.84): [CANCELACION_SOSPECHOSA] — folio_alto_ratio_cancelaciones: 75% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'KJG', modificado por 'FJL' (monto alto)"
561,70931,RENHAB,0.0,2023-09-01,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 561 (folio 70931, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
571,135013,PROPTI,-29.04,2025-08-31,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV'",MEDIO,25,folio_alto_ratio_cancelaciones: 100% de movimientos cancelados,"Alerta tx 571 (folio 135013, cód PROPTI, monto -29.04): [CANCELACION_SOSPECHOSA] — folio_alto_ratio_cancelaciones: 100% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV'"
574,99179,RENHAB,4425.32,2024-07-12,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4425.32, z=2.80 (umbral ±2.0) para código 'RENHAB'","Alerta tx 574 (folio 99179, cód RENHAB, monto 4425.32): [MONTO_ATIPICO] — monto_atipico: monto_abs=4425.32, z=2.80 (umbral ±2.0) para código 'RENHAB'"
15,48067,CANXFA,5729.36,2023-01-26,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2023-01-26, check-out=2023-01-22","Alerta tx 15 (folio 48067, cód CANXFA, monto 5729.36): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2023-01-26, check-out=2023-01-22"
699,63915,PROPTI,52.8,2023-07-03,True,True,False,DUPLICADO,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'JLS'",MEDIO,40,duplicado_exacto: 2 veces el mismo folio/código/monto/habitación/fecha,"Alerta tx 699 (folio 63915, cód PROPTI, monto 52.80): [DUPLICADO] — duplicado_exacto: 2 veces el mismo folio/código/monto/habitación/fecha — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'JLS'"
798,29491,RENHAB,426.0,2022-05-17,True,True,False,MONTO_ATIPICO,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'",MEDIO,25,"monto_atipico: monto_abs=426.00, z=-2.11 (umbral ±2.0) para código 'RENHAB'","Alerta tx 798 (folio 29491, cód RENHAB, monto 426.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=426.00, z=-2.11 (umbral ±2.0) para código 'RENHAB' — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'"
143,14228,RENHAB,0.0,2021-10-23,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 143 (folio 14228, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
69,1876,RENHAB,-46.0,2021-04-02,True,True,False,MONTO_ATIPICO,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'LBB'",MEDIO,25,"monto_atipico: monto_abs=46.00, z=-2.57 (umbral ±2.0) para código 'RENHAB'","Alerta tx 69 (folio 1876, cód RENHAB, monto -46.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=46.00, z=-2.57 (umbral ±2.0) para código 'RENHAB' — | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'LBB'"
762,60963,RENHAB,0.0,2023-06-03,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 762 (folio 60963, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
230,136972,RENHAB,0.0,2025-10-01,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 230 (folio 136972, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
89,106564,CANXFA,600.0,2024-10-22,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2024-10-22, check-out=2024-10-20","Alerta tx 89 (folio 106564, cód CANXFA, monto 600.00): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2024-10-22, check-out=2024-10-20"
380,80554,PROPTI,132.0,2024-01-05,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=132.00, z=4.07 (umbral ±2.0) para código 'PROPTI'","Alerta tx 380 (folio 80554, cód PROPTI, monto 132.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=132.00, z=4.07 (umbral ±2.0) para código 'PROPTI'"
202,146962,PROPTI,0.0,2026-02-06,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.03 (umbral ±2.0) para código 'PROPTI'","Alerta tx 202 (folio 146962, cód PROPTI, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.03 (umbral ±2.0) para código 'PROPTI'"
121,14058,PROPTI,72.0,2021-10-17,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 121 (folio 14058, cód PROPTI, monto 72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'"
26,3599,CANXFA,3083.78,2021-04-24,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2021-04-24, check-out=2021-04-18","Alerta tx 26 (folio 3599, cód CANXFA, monto 3083.78): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2021-04-24, check-out=2021-04-18"
160,135154,RENHAB,0.0,2025-09-04,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 160 (folio 135154, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
971,123647,PROPTI,-87.12,2025-05-09,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",MEDIO,25,cancelacion_monto_alto: monto cancelado=87.12,"Alerta tx 971 (folio 123647, cód PROPTI, monto -87.12): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=87.12 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
716,143943,PROPTI,-87.12,2026-01-01,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'CQ3', modificado por 'CEV'",MEDIO,25,cancelacion_monto_alto: monto cancelado=87.12,"Alerta tx 716 (folio 143943, cód PROPTI, monto -87.12): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=87.12 — | ctx: USUARIO_MODIFICACION: creado por 'CQ3', modificado por 'CEV'"
863,98932,RENHAB,0.0,2024-07-12,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 863 (folio 98932, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
1513,3905,RENHAB,0.0,2021-04-30,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 1513 (folio 3905, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
269,115248,RENHAB,4041.88,2025-02-09,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4041.88, z=2.33 (umbral ±2.0) para código 'RENHAB'","Alerta tx 269 (folio 115248, cód RENHAB, monto 4041.88): [MONTO_ATIPICO] — monto_atipico: monto_abs=4041.88, z=2.33 (umbral ±2.0) para código 'RENHAB'"
661,8027,PROPTI,-72.0,2021-07-09,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 661 (folio 8027, cód PROPTI, monto -72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'"
340,123285,RENHAB,3843.31,2025-05-04,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=3843.31, z=2.08 (umbral ±2.0) para código 'RENHAB'","Alerta tx 340 (folio 123285, cód RENHAB, monto 3843.31): [MONTO_ATIPICO] — monto_atipico: monto_abs=3843.31, z=2.08 (umbral ±2.0) para código 'RENHAB'"
201,128147,RENHAB,4191.23,2025-06-21,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4191.23, z=2.51 (umbral ±2.0) para código 'RENHAB'","Alerta tx 201 (folio 128147, cód RENHAB, monto 4191.23): [MONTO_ATIPICO] — monto_atipico: monto_abs=4191.23, z=2.51 (umbral ±2.0) para código 'RENHAB'"
35,131419,CANXFA,11271.7,2025-07-30,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2025-07-30, check-out=2025-07-23 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 35 (folio 131419, cód CANXFA, monto 11271.70): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2025-07-30, check-out=2025-07-23; noches_inconsistentes: cargo=0, reserva=3.0"
451,83123,RENHAB,-4329.4,2024-02-05,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CMG' (monto alto)",ALTO,50,"monto_atipico: monto_abs=4329.40, z=2.68 (umbral ±2.0) para código 'RENHAB' | cancelacion_monto_alto: monto cancelado=4329.40","Alerta tx 451 (folio 83123, cód RENHAB, monto -4329.40): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA] — monto_atipico: monto_abs=4329.40, z=2.68 (umbral ±2.0) para código 'RENHAB'; cancelacion_monto_alto: monto cancelado=4329.40 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CMG' (monto alto)"
200,14891,PROPTI,0.0,2021-11-02,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.03 (umbral ±2.0) para código 'PROPTI'","Alerta tx 200 (folio 14891, cód PROPTI, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.03 (umbral ±2.0) para código 'PROPTI'"
277,107082,PROPTI,116.16,2024-10-31,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=116.16, z=3.34 (umbral ±2.0) para código 'PROPTI'","Alerta tx 277 (folio 107082, cód PROPTI, monto 116.16): [MONTO_ATIPICO] — monto_atipico: monto_abs=116.16, z=3.34 (umbral ±2.0) para código 'PROPTI'"
375,50892,RENHAB,0.0,2023-03-03,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 375 (folio 50892, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
55,97607,CANXFA,8538.51,2024-06-26,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2024-06-26, check-out=2024-06-23 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 55 (folio 97607, cód CANXFA, monto 8538.51): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2024-06-26, check-out=2024-06-23; noches_inconsistentes: cargo=0, reserva=3.0"
15,37752,CANXFA,4746.9,2022-08-16,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2022-08-16, check-out=2022-08-10 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 15 (folio 37752, cód CANXFA, monto 4746.90): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2022-08-16, check-out=2022-08-10; noches_inconsistentes: cargo=0, reserva=3.0"
208,54424,TRANSF,25000.0,2023-04-05,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=25000.00, z=2.42 (umbral ±2.0) para código 'TRANSF'","Alerta tx 208 (folio 54424, cód TRANSF, monto 25000.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=25000.00, z=2.42 (umbral ±2.0) para código 'TRANSF'"
741,6048,PROPTI,-72.0,2021-06-06,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 741 (folio 6048, cód PROPTI, monto -72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'"
1073,5584,RENHAB,4008.0,2021-05-28,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4008.00, z=2.28 (umbral ±2.0) para código 'RENHAB'","Alerta tx 1073 (folio 5584, cód RENHAB, monto 4008.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=4008.00, z=2.28 (umbral ±2.0) para código 'RENHAB'"
68,59872,CANXFA,5313.93,2023-05-25,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2023-05-25, check-out=2023-05-24 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 68 (folio 59872, cód CANXFA, monto 5313.93): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2023-05-25, check-out=2023-05-24; noches_inconsistentes: cargo=0, reserva=3.0"
617,147661,PROPTI,118.0,2026-02-17,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=118.00, z=3.43 (umbral ±2.0) para código 'PROPTI'","Alerta tx 617 (folio 147661, cód PROPTI, monto 118.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=118.00, z=3.43 (umbral ±2.0) para código 'PROPTI'"
700,16160,PROPTI,72.0,2021-11-18,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'LBB'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 700 (folio 16160, cód PROPTI, monto 72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'LBB'"
707,15862,RENHAB,1669.72,2021-11-16,True,True,False,DUPLICADO | CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'AGH'",ALTO,65,duplicado_exacto: 2 veces el mismo folio/código/monto/habitación/fecha | folio_alto_ratio_cancelaciones: 100% de movimientos cancelados,"Alerta tx 707 (folio 15862, cód RENHAB, monto 1669.72): [DUPLICADO | CANCELACION_SOSPECHOSA] — duplicado_exacto: 2 veces el mismo folio/código/monto/habitación/fecha; folio_alto_ratio_cancelaciones: 100% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'AGH'"
109,97636,PEREXT,5644.45,2024-06-26,True,True,False,MONTO_ATIPICO | CONTEXTO_RESERVACION,,MEDIO,45,"monto_atipico: monto_abs=5644.45, z=4.49 (umbral ±2.0) para código 'PEREXT' | noches_inconsistentes: cargo=0, reserva=6.0","Alerta tx 109 (folio 97636, cód PEREXT, monto 5644.45): [MONTO_ATIPICO | CONTEXTO_RESERVACION] — monto_atipico: monto_abs=5644.45, z=4.49 (umbral ±2.0) para código 'PEREXT'; noches_inconsistentes: cargo=0, reserva=6.0"
140,118589,TARCRE,13749.64,2025-03-17,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=13749.64, z=2.09 (umbral ±2.0) para código 'TARCRE'","Alerta tx 140 (folio 118589, cód TARCRE, monto 13749.64): [MONTO_ATIPICO] — monto_atipico: monto_abs=13749.64, z=2.09 (umbral ±2.0) para código 'TARCRE'"
31,92499,CANXFA,2273.28,2024-05-10,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2024-05-10, check-out=2024-05-02","Alerta tx 31 (folio 92499, cód CANXFA, monto 2273.28): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2024-05-10, check-out=2024-05-02"
139,53497,RESDEP,28276.0,2023-04-02,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=28276.00, z=2.60 (umbral ±2.0) para código 'RESDEP'","Alerta tx 139 (folio 53497, cód RESDEP, monto 28276.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=28276.00, z=2.60 (umbral ±2.0) para código 'RESDEP'"
250,15147,RENHAB,0.0,2021-11-02,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 250 (folio 15147, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
11,5780,CANXFA,4327.94,2021-05-31,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2021-05-31, check-out=2021-05-28","Alerta tx 11 (folio 5780, cód CANXFA, monto 4327.94): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2021-05-31, check-out=2021-05-28"
181,139637,TRANSF,39459.0,2025-11-09,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=39459.00, z=4.39 (umbral ±2.0) para código 'TRANSF'","Alerta tx 181 (folio 139637, cód TRANSF, monto 39459.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=39459.00, z=4.39 (umbral ±2.0) para código 'TRANSF'"
765,27227,RENHAB,3595.58,2022-04-18,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=3595.58,"Alerta tx 765 (folio 27227, cód RENHAB, monto 3595.58): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=3595.58 — | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT' (monto alto)"
122,43165,EFE,12490.0,2022-11-14,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=12490.00, z=2.15 (umbral ±2.0) para código 'EFE'","Alerta tx 122 (folio 43165, cód EFE, monto 12490.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=12490.00, z=2.15 (umbral ±2.0) para código 'EFE'"
809,100971,TARDEB,43307.12,2024-07-29,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA | CONTEXTO_RESERVACION,,ALTO,70,"monto_atipico: monto_abs=43307.12, z=5.73 (umbral ±2.0) para código 'TARDEB' | cancelacion_monto_alto: monto cancelado=43307.12 | noches_inconsistentes: cargo=0, reserva=6.0","Alerta tx 809 (folio 100971, cód TARDEB, monto 43307.12): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA | CONTEXTO_RESERVACION] — monto_atipico: monto_abs=43307.12, z=5.73 (umbral ±2.0) para código 'TARDEB'; cancelacion_monto_alto: monto cancelado=43307.12; noches_inconsistentes: cargo=0, reserva=6.0"
456,18731,RENHAB,3265.66,2021-12-27,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'AGH' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=3265.66,"Alerta tx 456 (folio 18731, cód RENHAB, monto 3265.66): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=3265.66 — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'AGH' (monto alto)"
70,77362,CANXFA,4418.23,2023-11-25,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2023-11-25, check-out=2023-11-23 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 70 (folio 77362, cód CANXFA, monto 4418.23): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2023-11-25, check-out=2023-11-23; noches_inconsistentes: cargo=0, reserva=3.0"
804,98481,RENHAB,4232.88,2024-07-05,True,True,False,MONTO_ATIPICO,"USUARIO_MODIFICACION: creado por 'VN2', modificado por 'CEV' (monto alto)",MEDIO,25,"monto_atipico: monto_abs=4232.88, z=2.56 (umbral ±2.0) para código 'RENHAB'","Alerta tx 804 (folio 98481, cód RENHAB, monto 4232.88): [MONTO_ATIPICO] — monto_atipico: monto_abs=4232.88, z=2.56 (umbral ±2.0) para código 'RENHAB' — | ctx: USUARIO_MODIFICACION: creado por 'VN2', modificado por 'CEV' (monto alto)"
690,78144,PROPTI,52.8,2023-12-09,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",MEDIO,25,folio_alto_ratio_cancelaciones: 100% de movimientos cancelados,"Alerta tx 690 (folio 78144, cód PROPTI, monto 52.80): [CANCELACION_SOSPECHOSA] — folio_alto_ratio_cancelaciones: 100% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
720,55958,RENHAB,0.0,2023-04-21,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 720 (folio 55958, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
