id_transaccion,folio,codigo,monto,fecha,es_anomalia,cluster_anomalia,nivel_riesgo,mensaje_alerta,reglas_activadas,score_riesgo
572,100579,PROPTI,52.8,2024-07-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 572 (folio 100579, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
142,45560,PROPTI,48.0,2022-12-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 142 (folio 45560, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
87,12437,TARCRE,1899.5,2021-09-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 87 (folio 12437, código TARCRE, monto 1899.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'SHM', modificado por ''","usuario_mod_distinto: creado por 'SHM', modificado por ''",15
431,138739,PROPTI,58.08,2025-10-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 431 (folio 138739, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
475,39725,PROPTI,12.0,2022-09-16,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 475 (folio 39725, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
527,7381,RENHAB,4004.06,2021-06-25,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 527 (folio 7381, código RENHAB, monto 4004.06): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=4004.06, z=2.28 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'MCC', modificado por '' (monto alto)","monto_atipico: monto_abs=4004.06, z=2.28 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'MCC', modificado por '' (monto alto)",40
323,35530,PROPTI,48.0,2022-07-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 323 (folio 35530, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
451,114671,RENHAB,1531.75,2025-02-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 451 (folio 114671, código RENHAB, monto 1531.75): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AQX', modificado por ''","usuario_mod_distinto: creado por 'AQX', modificado por ''",15
630,43982,RENHAB,2361.34,2022-11-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 630 (folio 43982, código RENHAB, monto 2361.34): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
196,135460,PROPTI,29.04,2025-09-08,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 196 (folio 135460, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
676,37968,PEREXT,1574.0,2022-08-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 676 (folio 37968, código PEREXT, monto 1574.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'NGA'","usuario_mod_distinto: creado por 'ALM', modificado por 'NGA'",15
614,74726,PROPTI,105.6,2023-10-28,True,MONTO_ATIPICO | CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 614 (folio 74726, código PROPTI, monto 105.60): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION] — monto_atipico: monto_abs=105.60, z=2.85 (umbral ±2.0) para código 'PROPTI'; cancelacion_monto_alto: monto cancelado=105.60; usuario_mod_distinto: creado por 'JLS', modificado por 'RM2'","monto_atipico: monto_abs=105.60, z=2.85 (umbral ±2.0) para código 'PROPTI' | cancelacion_monto_alto: monto cancelado=105.60 | usuario_mod_distinto: creado por 'JLS', modificado por 'RM2'",65
384,94034,PROPTI,58.08,2024-05-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 384 (folio 94034, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
268,14071,PROPTI,12.0,2021-10-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 268 (folio 14071, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
737,35468,PROPTI,24.0,2022-07-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 737 (folio 35468, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
17,76579,DEPHAB,2568.0,2023-11-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 17 (folio 76579, código DEPHAB, monto 2568.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'RGO', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'RGO', modificado por '' (monto alto)",15
553,85713,PROPTI,58.08,2024-03-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 553 (folio 85713, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
256,42115,PROPTI,72.0,2022-10-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 256 (folio 42115, código PROPTI, monto 72.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
685,1959,PROPTI,-72.0,2021-04-02,True,SIGNO_CONTABLE | CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 685 (folio 1959, código PROPTI, monto -72.00): [SIGNO_CONTABLE | CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION] — cargo_monto_negativo: monto=-72.00 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado; cancelacion_monto_alto: monto cancelado=72.00; usuario_mod_distinto: creado por 'FJL', modificado por 'RFR'","cargo_monto_negativo: monto=-72.00 en CARGO (t_carabo=0); debería ser positivo o estar marcado como cancelado | cancelacion_monto_alto: monto cancelado=72.00 | usuario_mod_distinto: creado por 'FJL', modificado por 'RFR'",75
238,47883,PROPTI,12.0,2023-01-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 238 (folio 47883, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por 'NGA'","usuario_mod_distinto: creado por 'EGT', modificado por 'NGA'",15
305,145178,PROPTI,58.08,2026-01-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 305 (folio 145178, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'CQ3', modificado por ''","usuario_mod_distinto: creado por 'CQ3', modificado por ''",15
263,58071,PROPTI,13.2,2023-05-09,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 263 (folio 58071, código PROPTI, monto 13.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'JLS', modificado por ''","usuario_mod_distinto: creado por 'JLS', modificado por ''",15
1410,1180,RENHAB,1858.15,2021-03-20,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 1410 (folio 1180, código RENHAB, monto 1858.15): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'FJL', modificado por ''","usuario_mod_distinto: creado por 'FJL', modificado por ''",15
5,93698,XFAC,3442.28,2024-05-23,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 5 (folio 93698, código XFAC, monto 3442.28): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'CMG', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'CMG', modificado por '' (monto alto)",15
210,11200,PROPTI,24.0,2021-08-22,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 210 (folio 11200, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
74,36574,TARDEB,300.0,2022-08-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 74 (folio 36574, código TARDEB, monto 300.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'NGA', modificado por ''","usuario_mod_distinto: creado por 'NGA', modificado por ''",15
317,64807,RENHAB,2976.23,2023-07-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 317 (folio 64807, código RENHAB, monto 2976.23): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'JLS', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'JLS', modificado por '' (monto alto)",15
530,3908,AJPEXT,954.0,2021-04-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 530 (folio 3908, código AJPEXT, monto 954.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por 'FJL'","usuario_mod_distinto: creado por 'MCC', modificado por 'FJL'",15
434,22039,PROPTI,24.0,2022-02-14,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 434 (folio 22039, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
429,32769,RENHAB,1475.69,2022-06-28,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 429 (folio 32769, código RENHAB, monto 1475.69): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
180,105779,PROPTI,58.08,2024-10-09,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 180 (folio 105779, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
721,129891,PROPTI,58.08,2025-07-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 721 (folio 129891, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
394,69602,PROPTI,26.4,2023-08-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 394 (folio 69602, código PROPTI, monto 26.40): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
348,42614,RENHAB,1488.0,2022-11-07,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 348 (folio 42614, código RENHAB, monto 1488.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
138,136122,PROPTI,58.08,2025-09-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 138 (folio 136122, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
305,113658,PROPTI,58.08,2025-01-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 305 (folio 113658, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
866,93447,PROPTI,29.04,2024-05-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 866 (folio 93447, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por 'RFR'","usuario_mod_distinto: creado por 'EGT', modificado por 'RFR'",15
307,84516,RENHAB,1719.42,2024-02-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 307 (folio 84516, código RENHAB, monto 1719.42): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
317,100882,RENHAB,2749.02,2024-08-01,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 317 (folio 100882, código RENHAB, monto 2749.02): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
73,144970,RENCOM,0.01,2026-01-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 73 (folio 144970, código RENCOM, monto 0.01): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'N01', modificado por ''","usuario_mod_distinto: creado por 'N01', modificado por ''",15
203,46334,RENHAB,1510.3,2023-01-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 203 (folio 46334, código RENHAB, monto 1510.30): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
604,2033,PROPTI,72.0,2021-04-01,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 604 (folio 2033, código PROPTI, monto 72.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'FJL', modificado por ''","usuario_mod_distinto: creado por 'FJL', modificado por ''",15
671,133561,PROPTI,14.52,2025-08-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 671 (folio 133561, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
109,88725,TARDEB,5825.0,2024-04-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 109 (folio 88725, código TARDEB, monto 5825.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'RFR', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'RFR', modificado por '' (monto alto)",15
636,128527,PROPTI,58.08,2025-06-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 636 (folio 128527, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
115,DEP104,TRANSF,4293.0,2021-04-13,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 115 (folio DEP104, código TRANSF, monto 4293.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)",15
70,12928,RENHAB,1646.0,2021-10-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 70 (folio 12928, código RENHAB, monto 1646.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
263,43808,PROPTI,24.0,2022-11-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 263 (folio 43808, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
203,17667,PROPTI,12.0,2021-12-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 203 (folio 17667, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
126,74523,AJUAME,2420.0,2023-10-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 126 (folio 74523, código AJUAME, monto 2420.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'CEV', modificado por ''","usuario_mod_distinto: creado por 'CEV', modificado por ''",15
161,138104,RENHAB,2983.18,2025-10-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 161 (folio 138104, código RENHAB, monto 2983.18): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",15
327,39703,PROPTI,48.0,2022-09-13,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 327 (folio 39703, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'SSL'","usuario_mod_distinto: creado por 'ALM', modificado por 'SSL'",15
72,58881,CANXFA,17640.0,2024-10-22,True,MONTO_ATIPICO | CONTEXTO_RESERVACION | USUARIO_MODIFICACION,ALTO,"Alerta en transacción 72 (folio 58881, código CANXFA, monto 17640.00): [MONTO_ATIPICO | CONTEXTO_RESERVACION | USUARIO_MODIFICACION] — monto_atipico: monto_abs=17640.00, z=3.55 (umbral ±2.0) para código 'CANXFA'; sin_reservacion_en_codigo_habitual: código 'CANXFA' normalmente tiene reservación pero este cargo no; usuario_mod_distinto: creado por 'AQX', modificado por '' (monto alto)","monto_atipico: monto_abs=17640.00, z=3.55 (umbral ±2.0) para código 'CANXFA' | sin_reservacion_en_codigo_habitual: código 'CANXFA' normalmente tiene reservación pero este cargo no | usuario_mod_distinto: creado por 'AQX', modificado por '' (monto alto)",60
338,82078,PROPTI,52.8,2024-01-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 338 (folio 82078, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
562,86856,MENEXT,350.0,2024-03-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 562 (folio 86856, código MENEXT, monto 350.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
645,65885,PROPTI,26.4,2023-07-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 645 (folio 65885, código PROPTI, monto 26.40): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
709,93502,PROPTI,58.08,2024-05-20,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 709 (folio 93502, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
105,DEP106,DEPEFE,4000.0,2021-06-08,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 105 (folio DEP106, código DEPEFE, monto 4000.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'IVL', modificado por '' (monto alto)",15
